business,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
35fWtS1LZkaZ-ooKupJ1XA,Buffalo Wild Wings,"3663 Las Vegas Blvd, Ste 600",Las Vegas,NV,36.10840219,-115.1716534,3,157,Chicken Wings;,Restaurants;Bars;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
DbK9fyJq4O4zfT1jv6JOhw,Pam Real Thai Las Vegas,3650 S Decatur Blvd,Las Vegas,NV,36.123621,-115.2074151,4,79,Food;,,Thai;,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,17:30-22:0
coBLz73uWQp1gbMQGkvM3g,Geisha House Steak & Sushi,9719 W Flamingo Rd,Las Vegas,NV,36.1139473,-115.3045911,4,276,Sushi Bars;,Steakhouses;,Japanese;,16:0-22:30,16:0-22:30,16:0-22:30,16:0-2:0,16:0-2:0,16:0-22:30,16:0-22:30
HUwzarG0givckxXWTF5lIQ,MAMAOH,"8635 S Rainbow Blvd, Ste 110",Las Vegas,NV,36.03166473,-115.2442965,4,180,,Restaurants;,Korean;,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0
EN2foh9hQMXvNMtB3pMwmA,Red Gate Wok,6850 Spring Mountain Rd,Las Vegas,NV,36.1263809,-115.2416794,4,14,,Restaurants;,Korean;,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0
S9Mq_9OmsL-_azC4Kczl4w,Johnny Rockets,"Palace Station, 2411 West Sahara Ave",Las Vegas,NV,36.14286884,-115.1749768,1.5,14,Desserts;Burgers;Food;Sandwiches;,Diners;Restaurants;,,None,None,None,None,None,None,None
oyWfAGjHABuRIyxCwnis5w,IT'SUGAR,3377 Las Vegas Blvd S,Las Vegas,NV,36.12223787,-115.170992,4,52,Food;Specialty Food;,,,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0
gxn7NL4Pd52jAXKa0haaaA,Teahouse,"Imperial Palace, 3535 Las Vegas Blvd S",Las Vegas,NV,36.1181654,-115.1706363,2,10,Food;,,,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
NitDzP6JJB_j0rR1e_-4HA,Starbucks,4626 S Maryland Pkwy,Las Vegas,NV,36.1056765,-115.136763,2.5,20,Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
1g47zyA_utx8mpgmtLc6tg,Teriyaki Madness,"9151 W Sahara, Ste 104",Las Vegas,NV,36.1440204,-115.2971864,3,21,Fast Food;,Fast Food;,Asian Fusion;Japanese;Hawaiian;,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
lDwZKo0usofBTfhYrquhDg,Mega Cafe,10144 Flamingo Rd,Las Vegas,NV,36.1154163,-115.3140301,2.5,10,,Restaurants;,American (Traditional);,None,None,None,None,None,None,None
_8mBVtt6yhkS0YtT1FGBNg,Nekter Juice Bar,"1990 Village Center Cir, Ste 3",Las Vegas,NV,36.191832,-115.3053232,3.5,73,Acai Bowls;Food;,Juice Bars & Smoothies;Restaurants;,,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,7:0-20:0,8:0-19:0
AKBSPjk_H_w8RCqCE_vUuA,Paradise Cafe,3400 Las Vegas Blvd S,Las Vegas,NV,36.121194,-115.174078,3.5,19,Sandwiches;,Restaurants;Cafes;,,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-16:0,9:0-16:0,9:0-15:0
cdRcqdqA4CH6DZk2CIRKwQ,Cafe Pan,3355 Las Vegas Blvd,Las Vegas,NV,36.1226902,-115.1701939,2,67,Creperies;Coffee & Tea;Food;Bagels;,Coffee & Tea;Restaurants;,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-23:0
8Q6jl7OW8DZzwANggDspcw,Sugar Factory American Brasserie,"Paris Las Vegas Hotel, 3655 Las Vegas Blvd S",Las Vegas,NV,36.11201526,-115.1725316,3,753,,Breakfast & Brunch;Restaurants;,American (New);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
zuwba6QEBIDZT0tJZmNhdQ,Kobe Sushi Bar,9340 W Flamingo Rd,Las Vegas,NV,36.1160268,-115.2944204,3.5,210,Sushi Bars;,Restaurants;,Japanese;,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0
sBZxxiJEuIFnSgQX4H6wpA,Subway,"10140 W Tropicana Ave, Ste 121",Las Vegas,NV,36.1004788,-115.3143212,2,5,Sandwiches;,Restaurants;,,None,None,None,None,None,None,None
0QHMAUi6NdOUZ1ckXq0-sA,Rainforest Café,3799 Las Vegas Blvd,Las Vegas,NV,36.10866157,-115.1721415,2.5,449,,,American (Traditional);,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-0:0,8:0-0:0,8:0-23:0
zQmHSe6IOiSNF84m9BVZ8A,The Still,3400 S Las Vegas Blvd,Las Vegas,NV,36.12140835,-115.1749699,3.5,168,,Bars;,American (Traditional);,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,9:0-0:0,9:0-0:0
4oO6bsTB2eHinztYGRWPow,Walgreens,4895 Boulder Hwy,Las Vegas,NV,36.1154231,-115.0659302,3,18,Food;,,,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0
Xcw3KkEWGWrRm2A-HLGXrQ,Walgreens,7755 N Durango Dr,Las Vegas,NV,36.3021126,-115.2826717,2,32,Food;,,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
ahhbhNbREN1mXqAPaRog1Q,The Toy Box,"1980 Festival Plaza Dr, Ste 175",Las Vegas,NV,36.1500213,-115.3330428,4,45,Specialty Food;Food;,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0
1Lbq92b6B9z1FYk5mS2R9Q,Big Dog's Cafe & Casino,6390 W Sahara Ave,Las Vegas,NV,36.1443755,-115.2326129,3.5,67,Food;,Bars;,,None,None,None,None,None,None,None
8ovqtunN8zGdCbYi-MCTAQ,PT's Gold,4424 W Spring Mountain Rd,Las Vegas,NV,36.12664021,-115.1995477,3,17,,Bars;Restaurants;Gastropubs;,American (New);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
3fT1kcQ-MVEImGHa3hll5w,Earl of Sandwich,"2010 Festival Plaza Dr, Ste 180",Las Vegas,NV,36.14921875,-115.3331178,4,109,Sandwiches;,Restaurants;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0
ltELYeBXsbkQPlH16e-mOg,Roberto's Taco Shop,7380 S Eastern Ave Ste 118,Las Vegas,NV,36.0559736,-115.1163972,2,3,,Restaurants;,Mexican;,None,None,None,None,None,None,None
35sOd4isS-SJi92Yknn-Xg,Bella Luna Ristorante Italiano,7905 W Sahara Ave,Las Vegas,NV,36.1431878,-115.2636501,3.5,3,,Restaurants;,,None,None,None,None,None,None,None
xWvs1-iNlJtw3NTyWl2BbA,Tinoco's Kitchen,"Las Vegas Club Hotel, 18 E Fremont Street",Las Vegas,NV,36.1697096,-115.1236952,4,30,,Restaurants;,,None,None,None,None,None,None,None
M5A5r0HbMRfTzidqMKYHfw,Top Notch Barbeque,5301 W Charleston Blvd,Las Vegas,NV,36.158189,-115.214682,4,6,,Restaurants;Food Stands;,,12:0-18:0,None,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,None
ngs16C2M_uTq2zXamltHVw,Jessie Rae's BBQ,5611 S Valley View Blvd,Las Vegas,NV,36.0878718,-115.1904094,4.5,365,Barbeque;Food;,Barbeque;Restaurants;,,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30
arkgHRBReRqIPUP1vuPz4g,Viva Las Arepas,1134 S Rainbow Blvd,Las Vegas,NV,36.157584,-115.242693,4.5,91,Gluten-Free;Sandwiches;,Restaurants;,Latin American;,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0
l-syVU_B8T4ZTr_SpMCKfg,Popeyes Louisiana Kitchen,6500 Boulder Hwy,Las Vegas,NV,36.0836183,-115.0326192,2.5,40,Fast Food;Chicken Wings;,Fast Food;,American (Traditional);,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
fg_KGtLwAw2IpXin0KdAZA,McDonald's,5198 Boulder Hwy,Las Vegas,NV,36.1085061,-115.0629453,2,4,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
WgvJcTe_RdlIfnvxEzn2Mg,Roberto's Taco Shop,"6435 S Rainbow Blvd, Ste 104",Las Vegas,NV,36.07171812,-115.2434977,3.5,60,,Restaurants;,,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
ir91fFZwnjgBnYCnrqNd6Q,Burger King,McCarran Airport,Las Vegas,NV,36.08129176,-115.1597214,2,11,Burgers;,,,None,None,None,None,None,None,None
#NAME?,Gigi's Cupcakes,1150 E Flamingo Rd,Las Vegas,NV,36.11574948,-115.1389566,3,145,Food;Bakeries;,Bakeries;,,8:30-19:0,8:30-19:0,8:30-19:0,8:30-19:0,8:30-19:0,8:30-19:0,10:0-18:0
QCbptr697vAb630rIq9gUQ,Winter In July - A Pop-Up Lunch with Yonaka and Snow Shavery,4983 W Flamingo Rd,Las Vegas,NV,36.1149052,-115.2097436,5,7,,Local Flavor;,Chinese;Japanese;,None,None,None,None,None,None,None
-9Ir5OiFiOszIgeFgalXcw,Starbucks,3700 W Flamingo Rd,Las Vegas,NV,36.11789215,-115.1871203,3,37,Food;,,,5:0-0:0,5:0-0:0,5:0-0:0,0:0-0:0,0:0-0:0,5:0-0:0,5:0-0:0
r6b0IpBN8d-I4oe3RBL95A,Malena's Yogurt Plus,3300 S Las Vegas Blvd,Las Vegas,NV,36.1245859,-115.1716132,2,25,Desserts;Ice Cream & Frozen Yogurt;Food;,Restaurants;,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
mDoLWEOFmxcQ5TAPqxoJLg,Sagos Baja Tavern & Lounge,4790 S Fort Apache Rd,Las Vegas,NV,36.1020213,-115.2967084,4,123,,Gastropubs;Restaurants;,American (New);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
uWrrQ8Rk2uM2WqPMi7EDag,Del Taco,9680 Las Vegas Blvd S,Las Vegas,NV,36.0146103,-115.171786,2.5,51,,Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
9_P2oM43QIRze2VJpw_dHw,A La Mode,,Las Vegas,NV,36.2684007,-115.2956118,4.5,21,Bakeries;Food;Gluten-Free;,Bakeries;Restaurants;,,None,None,None,None,None,None,None
1JgaRBX0oiRsvEhHF3ZMjw,Upper Crust Pizza,"1910 Village Center Cir, Ste 6",Las Vegas,NV,36.1929381,-115.3055866,4,58,Pizza;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0
ZB4ViCkUyJ4j-cJjOQ-N4A,Three Villages Restaurant,5115 W Spring Mountain Rd,Las Vegas,NV,36.1260725,-115.2114903,4,61,,Restaurants;Dim Sum;,Shanghainese;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30
Doqz6-NiXEPhr28koWESKw,Grand Café,4949 N Rancho Dr,Las Vegas,NV,36.25004794,-115.2455652,2.5,85,Burgers;,Breakfast & Brunch;Restaurants;Cafes;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
9P23-V64kYz3trn9ecaJJA,Kame Omakase,"7331 W Lake Mead Blvd, Ste 104",Las Vegas,NV,36.1947692,-115.2524715,5,89,Seafood;Sushi Bars;,,Japanese;,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,19:0-21:30
iSC_NslJHJTtwoaKn6kggw,Carl's Jr,3481 S Durango Dr,Las Vegas,NV,36.1266055,-115.2791683,4.5,5,Fast Food;Burgers;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
aX3JBA7ocisGpgNhw6ZoiQ,Kakes 4 Dayz,,Las Vegas,NV,36.1462673,-115.1829873,5,4,Patisserie/Cake Shop;Cupcakes;Custom Cakes;,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,7:0-10:0
OzcvQqt_copeLRCT2OHrfA,Felipito's Mexican Food,1325 E Tropicana Ave,Las Vegas,NV,36.1006247,-115.1350607,3.5,87,,Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
1jpYP-JNOEYCMIzP4OlGuQ,Braddah's Island Style,2330 S Rainbow Blvd,Las Vegas,NV,36.14621857,-115.2424863,4,569,Ethnic Food;Specialty Food;Desserts;,Ethnic Food;Restaurants;,Hawaiian;Asian Fusion;Mexican;,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0,12:0-17:0
zFzuJf6G8l1YWjqcmu_PgA,Salvatore's,9090 Alta Dr,Las Vegas,NV,36.1691108,-115.2913032,3.5,45,,,Latin American;Italian;Salvadoran;,None,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0
N_423HZadpb28GsecF3SxQ,La Mexicana Bakery and Deli,235 N Eastern Ave,Las Vegas,NV,36.1651291,-115.1164481,3.5,5,Delis;,,,None,None,None,None,None,None,None
0InA3Ffj8MxyQV9hgsyYcQ,Novecento Pizzeria,"5705 Centennial Center Blvd, Ste 170",Las Vegas,NV,36.264773,-115.257968,4,351,Pizza;Food;Salad;,Restaurants;,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
i4qev_z-N2vrHPVbYATtLA,Nothing Bundt Cakes,"5765 Centennial Center Blvd, Ste 160",Las Vegas,NV,36.26508505,-115.2592752,4.5,44,Bakeries;Desserts;Food;,Bakeries;,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None
5k2rzQJ_YroCyKsnt63XFg,Texaco Short Line Express Market,6390 N Durango Dr,Las Vegas,NV,36.276911,-115.287141,1,6,Food;,,,None,None,None,None,None,None,None
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket,6850 Spring Mountain Rd,Las Vegas,NV,36.127061,-115.241457,4,289,,Restaurants;Food Stands;,Korean;,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0
aSHTlWB56c3bWOsRDIj_Hg,Agua El Manantial,1852 E Charleston Blvd,Las Vegas,NV,36.1588408,-115.1241018,4.5,9,Ice Cream & Frozen Yogurt;Food;,Restaurants;Juice Bars & Smoothies;,Mexican;,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-18:30
qFGkw4ZORMdl-JKA51GahA,Haagen Dazs Shop,3799 Las Vegas Blvd S,Las Vegas,NV,36.102875,-115.169561,4,12,Ice Cream & Frozen Yogurt;Food;,,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0
e8aRJbv2EMH5DqMzbDK8wQ,Taco Bell,6010 W. Tropicana,Las Vegas,NV,36.099964,-115.224125,3,29,,Restaurants;,Tex-Mex;Mexican;,None,None,None,None,None,None,None
03hmuxN-jpGWjdtBnhV2AQ,Flex Cocktail Lounge,4371 W Charleston Blvd,Las Vegas,NV,36.1587793,-115.1995234,4,31,,Gay Bars;Bars;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
glIFyfWtXMyJ3inAH_l3jg,Diamond Lounge at Harrahs,Harrahs Casino,Las Vegas,NV,36.1194645,-115.1716391,5,5,,Bars;Lounges;,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,12:0-21:0,12:0-21:0,16:0-21:0
JG6E_I3_Tc3vTusEtTeNjQ,Becker's Steakhouse,2400 N Buffalo Dr,Las Vegas,NV,36.204018,-115.259958,4.5,3,,Restaurants;,,None,None,None,None,None,None,None
nEAoUNf1HrXAWidrwocozg,Vanity Nightclub,4455 Paradise Rd,Las Vegas,NV,36.1100828,-115.1538714,3.5,194,,Bars;Lounges;,,None,None,None,None,None,None,None
t7pWS0oxwjoZpT-fwQQCiA,The Dam Restaurant,115 E Tropicana Ave,Las Vegas,NV,36.0993459,-115.167874,1.5,5,,Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Agii0kB27oRycEaLCE-4lQ,Edible Arrangements,1291 S Decatur Blvd 140,Las Vegas,NV,36.1560241,-115.2065084,2,15,Specialty Food;Food;,,,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,9:0-17:0,None
jJ2ca6wqp_YwTsdAWzplkQ,Ted's Sushi Burrito,"7835 S Rainbow Blvd, Ste 7",Las Vegas,NV,36.045795,-115.2441173,4.5,97,Sushi Bars;Food;Poke;,Restaurants;Poke;,Asian Fusion;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,None
QrWUQ6T64vbmZI3EN4h4YQ,The Green Room,"8349 W Sunset Rd, Ste 150",Las Vegas,NV,36.06681545,-115.2726768,4.5,13,,Cocktail Bars;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
So132GP_uy3XbGs0KNyzyw,Casa Di Amore,2850 E Tropicana Ave,Las Vegas,NV,36.10033981,-115.1116881,4.5,676,Pizza;Seafood;Salad;,Restaurants;,American (New);,17:0-5:0,0:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0
h5qBxa_L-pIdNSOBQxTNGQ,Brothers Italian Bistro,7575 S Rainbow Blvd,Las Vegas,NV,36.050869,-115.2441452,2.5,191,Pizza;Burgers;Sandwiches;,,,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0
I5RoKagQjGYCWgY4_fK_rQ,Russo's Pizza Kitchen,"4950 S Rainbow Blvd, Ste 120b",Las Vegas,NV,36.09892272,-115.2424022,4,147,Pizza;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
azciebW9VvZoPDz7rdo3TA,Chicago Hot Dogs & Subs,2000 S Las Vegas Blvd,Las Vegas,NV,36.14754031,-115.1558043,2,15,Food;,Restaurants;,,None,None,None,None,None,None,None
YH_3Z_-sFoWeG8QiuO1-oA,Nem Nuong Bistro,"4631 Spring Mountain Rd, Ste 102",Las Vegas,NV,36.125883,-115.203712,4,200,,,Vietnamese;,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
tkdolOWoZ9KIYP-PETvYWA,Jersey Mike's Subs,7390 S Las Vegas Blvd,Las Vegas,NV,36.05542761,-115.1716618,3.5,68,Sandwiches;Delis;Food;,Restaurants;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
A0X1baHPgw9IiBRivu0G9g,Patisserie Manon,"8751 W Charleston Blvd, Ste 110",Las Vegas,NV,36.15759113,-115.2856577,4,642,Food;,Restaurants;,French;,None,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-19:0
4aAf2nAr86lcDHzqWSaYuQ,Alexander's Pizza,5020 Broadbent Blvd,Las Vegas,NV,36.0974279,-115.0297371,3.5,83,Pizza;Food;,,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:0-21:0
3lRFcrfR3IrSAQJtrnn80A,El Salvador 503,"1745 S Rainbow Blvd, Ste C",Las Vegas,NV,36.15198918,-115.243704,3.5,32,,Restaurants;,Spanish;Salvadoran;Latin American;,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
kpLt4l5J5kbMD4oxQLC2aA,King & I,2904 Lake E Dr,Las Vegas,NV,36.138984,-115.284115,4,229,,,Thai;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,15:0-21:0
uKlkVuZ5F8QoGbgVQKqH1A,Firkin On Paradise,4503 Paradise Rd,Las Vegas,NV,36.10720444,-115.1529465,3.5,99,,Restaurants;,American (Traditional);British;,15:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-0:0
WgBV0Sm-yNVgfI__5m1Bug,Tropical Smoothie Cafe,"7375 S Durango Dr, Ste 107",Las Vegas,NV,36.05440373,-115.2798294,3,174,,Juice Bars & Smoothies;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
MCenmA0zc9gNR1Cwyh4f1A,Cleo's Team Dining room,3570 S Las Vegas Blvd,Las Vegas,NV,36.1161559,-115.1750576,3,12,,,American (Traditional);,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
T9XOUa2dX4conDOqjUtmhA,Sicily's Pizza II,3137 Industrial Rd,Las Vegas,NV,36.1326597,-115.1728049,1.5,9,,Restaurants;,Italian;,None,None,None,None,None,None,None
f2BFIjiKorIh9SARv8s_ug,Rehab Beach Club,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Las Vegas,NV,36.109014,-115.15385,3.5,307,,Bars;,,None,None,None,None,None,None,None
qG_WEgPa8MBo1dPUOkTMlw,In-N-Out Burger,9610 W Tropicana Ave,Las Vegas,NV,36.10064631,-115.3020415,4.5,337,Fast Food;,Restaurants;Fast Food;,,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:30,10:30-1:30,10:30-1:0
WSI0uvLPiHb7q3W1UiGefg,Tasti D-Lite,3755 S Las Vegas Blvd,Las Vegas,NV,36.105762,-115.172213,2.5,9,Ice Cream & Frozen Yogurt;,,,None,None,None,None,None,None,None
CeDbVP1lR4oZdtNe2NP_jQ,Happytizers & BBQ,1013 Ironwood Dr,Las Vegas,NV,36.17190933,-115.1399689,5,5,Food Trucks;,,,None,None,None,None,None,None,None
vsGqvLu4OlL2GDmPWSVx_w,Flame Kabob,"6350 W Charleston Blvd, Ste 120",Las Vegas,NV,36.1592455,-115.2327223,4.5,7,,Restaurants;,Persian/Iranian;,None,None,None,None,None,None,None
eOI8wM9EEGzsefVaAF076w,Mi Ga,"6850 W Spring Mountain Rd, Ste F-1",Las Vegas,NV,36.127269,-115.241736,4,39,,Restaurants;,Hawaiian;,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
qrjRRBOUmN7MFxBQNuJZIA,Checkers,"4501 Paradise Rd, Ste 410",Las Vegas,NV,36.10759729,-115.1524893,2,44,Burgers;Fast Food;,Fast Food;Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
7pf_AgsW5oOd51jPVYA0xg,House of Alchemy,4245 S Grand Canyon Dr,Las Vegas,NV,36.1127263,-115.3079055,4.5,133,Food;,Juice Bars & Smoothies;,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-16:0,9:0-16:0
OzPSwxV8AH2S5KvoBTjH5Q,Tropical Smoothie Cafe,"3565 S Rainbow Blvd, Ste 100",Las Vegas,NV,36.12424378,-115.244501,2,51,Food;,Restaurants;Breakfast & Brunch;Juice Bars & Smoothies;Cafes;,,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0
9F7NTHmXRSY89IjeQ4-8Zg,Starbucks,"651 N Rainbow Blvd, Ste 110",Las Vegas,NV,36.179731,-115.242766,3.5,62,Food;,,,4:30-20:30,4:30-20:30,4:30-20:30,4:30-20:30,5:0-20:0,5:30-19:0,4:30-20:30
GmhN8Jc1xJ-45dHva97TJA,Rusty Spur Saloon,8025 S Dean Martin Dr,Las Vegas,NV,36.0441733,-115.1877926,4,29,,Bars;,,None,None,None,None,None,None,None
gsjxrwdHqKdTeNx3GeDKNQ,McDonalds,2650 W Sahara,Las Vegas,NV,36.1447877,-115.177256,2,35,Burgers;,Restaurants;,,None,None,None,None,None,None,None
wWuGa3OOQJro_XGe-GKBXA,Kabuto,"5040 Spring Mountain Rd, Ste 4",Las Vegas,NV,36.12662302,-115.2099628,4.5,504,,Restaurants;,Japanese;,18:0-22:30,18:0-22:30,18:0-22:30,18:0-22:30,18:0-22:30,18:0-22:30,None
lF4pEu4_55SSFEo6Q58ftQ,German Bread Bakery,2237 N Rampart Blvd,Las Vegas,NV,36.202011,-115.282528,4.5,161,Bakeries;Pretzels;Food;,Bakeries;Restaurants;,German;,7:30-16:30,7:30-16:30,7:30-16:30,7:30-16:30,7:30-16:30,7:0-16:0,8:30-14:0
bKkg_SW-lWU2XDNVodksOg,Menchie's Frozen Yogurt,"111 N Nellis Blvd, Ste 140",Las Vegas,NV,36.16207632,-115.0625002,4.5,34,Custom Cakes;Ice Cream & Frozen Yogurt;Food;,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
gMc6kHrA0e6cn0jHSNDv5g,Fresh & Easy,4760 W. Cactus Ave,Las Vegas,NV,35.9992428,-115.2048034,4,39,Bakeries;,Bakeries;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
t8w-NFL8B9E2IdOqj5MQng,Angelina's Italian Grill,"5611 S Valley View, Ste 100",Las Vegas,NV,36.0878609,-115.190509,4,4,,Restaurants;,American (Traditional);,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,None,None
uQbMjWAS5HFCA3e86V-rng,Not Your Average Deli,4850 W Sunset Rd,Las Vegas,NV,36.072508,-115.206901,4,12,,Restaurants;,,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-19:0,10:0-15:0,None
y-ytZFbfRWvYma9P4g7AYA,Fresh Cup,3429 S Jones Blvd,Las Vegas,NV,36.12664795,-115.2251892,4,125,Coffee & Tea;Food;,Coffee & Tea;Restaurants;,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0
ZVetFAAt0_j0tEqiakpecA,Jack in the Box,2970 E Desert Inn Rd,Las Vegas,NV,36.1301092,-115.1102267,3,11,Fast Food;,Fast Food;,,None,None,None,None,None,None,None
